Date,Ambulance Trust,Count of Handovers Over 15 Minutes,Handover Compliance,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
08-May-21,EEAST,857,95.07%,61.70%,178,12.81%,43,3.10%,20,1.44%,177,71.88,30.2,205.92,21.11,37.79,488.78,0.13
07-May-21,EEAST,892,94.26%,61.77%,180,12.47%,42,2.91%,11,0.76%,172.27,60.9,18.83,176.65,20.67,35.29,497.43,0.12
06-May-21,EEAST,914,93.99%,64.23%,188,13.21%,32,2.25%,5,0.35%,160.66,50.62,9.11,111.83,20.49,34.73,486.06,0.11
05-May-21,EEAST,842,94.70%,57.44%,170,11.60%,45,3.07%,17,1.16%,167.48,66.16,23.63,204.58,20.22,36.51,493.99,0.11
04-May-21,EEAST,902,92.90%,62.68%,240,16.68%,106,7.37%,62,4.31%,274.98,155.35,75.69,232.88,25.12,51.96,602.34,0.19
03-May-21,EEAST,750,95.20%,54.00%,107,7.70%,10,0.72%,3,0.22%,106.19,23.6,3.19,116.2,17.85,27.63,413.18,0.08
02-May-21,EEAST,805,96.33%,56.81%,121,8.54%,12,0.85%,3,0.21%,117.49,27.04,4.15,128.35,18.22,29.58,430.22,0.08
01-May-21,EEAST,847,94.20%,60.67%,134,9.60%,22,1.58%,3,0.21%,128.29,33.11,5.61,98.27,19.03,31.26,442.71,0.09
30-Apr-21,EEAST,826,92.88%,57.56%,175,12.20%,33,2.30%,18,1.25%,166.34,62.64,24.71,192.85,20.43,33.14,488.57,0.12
29-Apr-21,EEAST,794,92.90%,58.95%,172,12.77%,42,3.12%,9,0.67%,158.95,60.47,16.64,157.12,20.51,35.64,460.44,0.12
28-Apr-21,EEAST,882,93.56%,60.66%,169,11.62%,32,2.20%,17,1.17%,169.57,62.56,24.95,194.68,20.39,33.08,494.06,0.12
27-Apr-21,EEAST,862,93.87%,62.51%,172,12.47%,52,3.77%,25,1.81%,186.16,78.82,33.08,185.23,21.6,39.53,496.36,0.13
26-Apr-21,EEAST,887,94.38%,61.47%,221,15.32%,59,4.09%,19,1.32%,198.85,80.5,25.06,172.57,21.78,41.37,523.74,0.14
25-Apr-21,EEAST,723,96.29%,53.60%,65,4.82%,3,0.22%,0,0.00%,77.97,8.74,0.38,70.35,16.71,24.69,375.69,0.06
24-Apr-21,EEAST,798,94.74%,56.76%,76,5.41%,5,0.36%,1,0.07%,92.75,12.74,1.69,92.28,17.45,25.49,408.82,0.07
23-Apr-21,EEAST,849,93.13%,59.62%,158,11.10%,34,2.39%,11,0.77%,159.33,59.16,19.74,239.27,20.25,33.51,480.52,0.11
22-Apr-21,EEAST,811,95.24%,58.68%,149,10.78%,19,1.37%,4,0.29%,133.01,37.61,7.02,169.15,19.13,31.79,440.59,0.1
21-Apr-21,EEAST,831,94.59%,59.44%,188,13.45%,35,2.50%,7,0.50%,159,56.1,11.11,140.47,20.27,33.56,472.32,0.11
20-Apr-21,EEAST,831,95.15%,60.52%,224,16.31%,50,3.64%,20,1.46%,190.77,78.48,22,142.22,21.8,39.31,498.83,0.14
19-Apr-21,EEAST,915,94.12%,60.84%,207,13.76%,46,3.06%,15,1.00%,189.59,67.73,18.42,150.18,21.06,38.3,527.82,0.13
18-Apr-21,EEAST,738,95.53%,53.91%,103,7.52%,19,1.39%,4,0.29%,108.44,29.18,7.48,118.33,18,29.6,410.62,0.08
17-Apr-21,EEAST,732,96.86%,55.12%,95,7.15%,5,0.38%,1,0.08%,92.31,17.32,1.57,109.5,17.46,26.65,386.42,0.07
16-Apr-21,EEAST,804,94.42%,57.97%,130,9.37%,12,0.87%,0,0.00%,112.05,21.36,2.23,87.87,18.28,28.4,422.57,0.08
15-Apr-21,EEAST,795,94.58%,58.46%,157,11.54%,40,2.94%,16,1.18%,150.76,55.66,18.26,140.05,20.08,34.11,455.06,0.11
14-Apr-21,EEAST,865,93.65%,61.70%,189,13.48%,52,3.71%,21,1.50%,185.11,73.02,23.45,156.47,21.46,34.33,501.48,0.13
13-Apr-21,EEAST,892,92.80%,64.13%,243,17.47%,69,4.96%,28,2.01%,227.53,107.47,39.49,269.75,23.49,43.6,544.63,0.16
12-Apr-21,EEAST,776,93.53%,55.95%,164,11.82%,43,3.10%,13,0.94%,155.17,61.43,21.16,170.88,20.04,36.61,463.23,0.11
11-Apr-21,EEAST,711,96.40%,52.09%,96,7.03%,5,0.37%,1,0.07%,87.17,14.7,1.24,97.62,17.02,26.52,387.1,0.06
10-Apr-21,EEAST,688,95.54%,50.96%,84,6.22%,16,1.19%,6,0.44%,95.78,24.21,7.68,134.52,17.32,27.24,389.64,0.07
09-Apr-21,EEAST,865,93.05%,61.57%,220,15.66%,54,3.84%,24,1.71%,198.27,84.66,27.75,150.32,22.04,40.46,516.18,0.14
08-Apr-21,EEAST,838,95.27%,57.83%,142,9.80%,31,2.14%,1,0.07%,139.3,39.57,6.97,100.75,19.13,31.76,461.91,0.1
07-Apr-21,EEAST,812,95.88%,58.12%,136,9.74%,30,2.15%,13,0.93%,150.61,59.68,25.65,278.18,19.69,37.63,458.43,0.11
06-Apr-21,EEAST,750,95.76%,55.35%,154,11.37%,48,3.54%,25,1.85%,165.99,76.82,37.03,235.97,20.63,37.73,465.83,0.12
05-Apr-21,EEAST,773,95.59%,56.63%,112,8.21%,4,0.29%,0,0.00%,102.99,17.47,0.5,79.7,17.87,27.98,406.65,0.08
04-Apr-21,EEAST,762,96.29%,53.36%,111,7.77%,5,0.35%,0,0.00%,103.43,18.21,0.66,74.1,17.69,28.33,420.98,0.07
03-Apr-21,EEAST,837,96.30%,59.49%,130,9.24%,15,1.07%,3,0.21%,125.58,27.81,4.65,116.02,18.84,30.25,441.83,0.09
02-Apr-21,EEAST,764,95.93%,54.89%,80,5.75%,4,0.29%,0,0.00%,90.55,12.39,1.03,85.83,17.03,25.8,395.12,0.07
01-Apr-21,EEAST,880,94.01%,62.99%,226,16.18%,55,3.94%,17,1.22%,208.56,92.82,33.87,237.9,22.63,41.26,526.83,0.15
31-Mar-21,EEAST,906,93.63%,63.58%,197,13.82%,58,4.07%,22,1.54%,189.21,78.34,28.21,238.02,21.48,37.58,510.22,0.13
30-Mar-21,EEAST,928,93.03%,64.94%,194,13.58%,66,4.62%,35,2.45%,210.96,98.33,44.59,252.75,22.57,41.88,537.42,0.15
29-Mar-21,EEAST,847,94.08%,57.93%,234,16.01%,66,4.51%,40,2.74%,241.18,131.14,66.47,385.38,23.4,45.97,570.17,0.16
28-Mar-21,EEAST,678,95.65%,52.23%,90,6.93%,2,0.15%,0,0.00%,84.88,14.39,0.19,67.03,17.03,26.21,368.42,0.07
27-Mar-21,EEAST,750,96.62%,55.85%,83,6.18%,10,0.74%,0,0.00%,92.13,15.72,1.54,86.1,17.51,26.11,391.99,0.07
26-Mar-21,EEAST,806,95.01%,59.57%,148,10.94%,30,2.22%,14,1.03%,146.61,51.45,17.03,144.37,20.01,34.87,451.28,0.11
25-Mar-21,EEAST,836,93.74%,59.42%,190,13.50%,54,3.84%,35,2.49%,209.89,103.52,56.52,266.43,22.47,40.04,526.98,0.15
24-Mar-21,EEAST,802,92.48%,59.32%,183,13.54%,46,3.40%,21,1.55%,185.78,82.19,38.05,257.85,21.83,39.13,492.01,0.14
23-Mar-21,EEAST,842,94.28%,61.50%,177,12.93%,51,3.73%,26,1.90%,181.04,78.38,31.81,208.98,21.48,36.24,490.07,0.13
22-Mar-21,EEAST,781,94.25%,56.11%,155,11.14%,43,3.09%,22,1.58%,175.08,83.24,43.96,264.27,20.85,37.06,483.63,0.13
21-Mar-21,EEAST,703,95.96%,53.75%,95,7.26%,2,0.15%,0,0.00%,89.12,15.51,0.25,70.9,17.38,26.13,378.92,0.07
20-Mar-21,EEAST,734,96.15%,54.45%,91,6.75%,5,0.37%,1,0.07%,94.28,15.1,1.58,99.62,17.51,26.98,393.45,0.07
19-Mar-21,EEAST,852,94.56%,60.47%,177,12.56%,37,2.63%,13,0.92%,159.94,54.48,15.7,120.63,20.38,36.36,478.64,0.11
18-Mar-21,EEAST,772,93.53%,58.71%,165,12.55%,53,4.03%,37,2.81%,181.91,89.23,45.21,215.18,21.73,39.77,476.18,0.14
17-Mar-21,EEAST,798,95.13%,57.53%,156,11.25%,40,2.88%,18,1.30%,153.76,59.39,21.61,142.9,20,34.69,462.35,0.11
16-Mar-21,EEAST,834,93.91%,60.79%,190,13.85%,57,4.15%,17,1.24%,180.36,75.39,22.46,148,21.53,37.64,492.22,0.13
15-Mar-21,EEAST,901,93.66%,62.88%,267,18.63%,104,7.26%,38,2.65%,263.91,139.47,62.08,212.63,24.63,50.77,588.13,0.18
14-Mar-21,EEAST,672,96.89%,52.54%,69,5.39%,13,1.02%,4,0.31%,87.68,20.69,5.1,131.98,17.22,26.62,367.14,0.07
13-Mar-21,EEAST,683,94.68%,54.08%,66,5.23%,4,0.32%,0,0.00%,78.82,9.29,0.72,86.67,17.02,25.03,358.37,0.06
12-Mar-21,EEAST,902,94.87%,62.51%,187,12.96%,27,1.87%,7,0.49%,160.02,46.31,9.22,107.82,20.29,33.55,488.08,0.11
11-Mar-21,EEAST,804,95.04%,58.30%,143,10.37%,33,2.39%,14,1.02%,149.42,53.97,19.07,238.7,19.96,33.99,458.82,0.11
10-Mar-21,EEAST,730,95.85%,55.43%,93,7.06%,17,1.29%,1,0.08%,97.65,23.26,4.6,95.73,17.73,27.16,389.22,0.07
09-Mar-21,EEAST,761,94.94%,57.96%,140,10.66%,29,2.21%,12,0.91%,134.49,45.66,16.44,171.68,19.56,32.17,427.99,0.1
08-Mar-21,EEAST,876,93.80%,60.96%,205,14.27%,55,3.83%,23,1.60%,200.67,88.24,34.12,240.23,21.94,39.82,525.55,0.14
07-Mar-21,EEAST,643,95.57%,52.23%,58,4.71%,2,0.16%,0,0.00%,73.06,7.72,0.33,71.9,16.89,24.65,346.56,0.06
06-Mar-21,EEAST,728,96.33%,55.53%,98,7.48%,5,0.38%,0,0.00%,91.94,13.68,0.71,75.3,17.59,26.16,384.42,0.07
05-Mar-21,EEAST,762,95.53%,58.39%,101,7.74%,13,1.00%,2,0.15%,106.51,22.34,4.37,145.03,18.37,28.81,399.53,0.08
04-Mar-21,EEAST,754,94.95%,56.52%,122,9.15%,9,0.67%,2,0.15%,109.92,23.56,2.64,96.57,18.33,29,407.43,0.08
03-Mar-21,EEAST,755,94.96%,58.03%,129,9.92%,29,2.23%,5,0.38%,119.75,35.87,10.12,136.15,18.89,30.09,409.66,0.09
02-Mar-21,EEAST,764,95.07%,60.93%,123,9.81%,27,2.15%,11,0.88%,130.37,41.34,14.12,150.43,19.71,33.33,411.91,0.1
01-Mar-21,EEAST,740,94.29%,56.70%,116,8.89%,27,2.07%,12,0.92%,125.81,42.56,16.4,236.97,19.25,30.91,418.79,0.1
28-Feb-21,EEAST,625,96.99%,49.68%,72,5.72%,15,1.19%,0,0.00%,81.92,18.82,2.66,85.07,17.12,26.06,358.86,0.07
27-Feb-21,EEAST,627,95.57%,51.86%,62,5.13%,3,0.25%,1,0.08%,74.46,9.45,0.89,100.05,16.96,25.03,341.65,0.06
26-Feb-21,EEAST,701,95.04%,55.46%,152,12.03%,38,3.01%,16,1.27%,144.38,57,19.08,152.78,20.21,36,425.66,0.11
25-Feb-21,EEAST,740,94.81%,56.27%,155,11.79%,39,2.97%,12,0.91%,141.84,54.78,16.25,162.63,19.85,32.91,435.11,0.11
24-Feb-21,EEAST,744,95.85%,56.53%,152,11.55%,50,3.80%,21,1.60%,154.52,65.8,23.68,162.83,20.26,37.46,444.41,0.12
23-Feb-21,EEAST,777,93.69%,61.57%,197,15.61%,57,4.52%,23,1.82%,179.68,81.16,33.62,210.95,22.09,42.5,464.61,0.14
22-Feb-21,EEAST,840,92.80%,61.49%,213,15.59%,68,4.98%,32,2.34%,214.59,108.51,49.36,253.52,23.01,40.5,523.96,0.16
21-Feb-21,EEAST,739,94.74%,56.20%,82,6.24%,3,0.23%,0,0.00%,90.67,11.89,0.53,76.48,17.6,25.85,385.81,0.07
20-Feb-21,EEAST,825,95.26%,62.26%,97,7.32%,7,0.53%,1,0.08%,104.96,16.21,1.35,94.08,18.4,27.38,406.39,0.08
19-Feb-21,EEAST,918,95.12%,63.62%,212,14.69%,29,2.01%,6,0.42%,171.38,52.5,8.67,144.8,20.68,35.03,497.38,0.12
18-Feb-21,EEAST,846,95.14%,61.75%,162,11.82%,25,1.82%,5,0.36%,141.87,39.59,8.02,161.65,19.8,32.24,452.01,0.1
17-Feb-21,EEAST,866,95.16%,62.98%,151,10.98%,20,1.45%,5,0.36%,137.44,38.24,7.1,136.28,19.62,30.71,449.6,0.1
16-Feb-21,EEAST,861,94.56%,64.35%,167,12.48%,15,1.12%,5,0.37%,142.8,37.84,5.75,113.58,20.18,32.3,449.91,0.11
15-Feb-21,EEAST,863,93.87%,63.27%,209,15.32%,52,3.81%,29,2.13%,200.98,88.05,36.1,185.6,22.56,40.77,512.79,0.15
14-Feb-21,EEAST,694,96.17%,57.59%,68,5.64%,0,0.00%,0,0.00%,79.26,8.52,0,59.72,17.39,25.72,349.16,0.07
13-Feb-21,EEAST,707,96.17%,57.39%,69,5.60%,6,0.49%,0,0.00%,85.02,13.05,0.57,73.08,17.67,26.07,362.87,0.07
12-Feb-21,EEAST,856,94.93%,65.24%,138,10.52%,13,0.99%,1,0.08%,128.81,27.21,2.93,98.38,19.65,30.9,429.64,0.1
11-Feb-21,EEAST,759,95.25%,60.14%,128,10.14%,14,1.11%,7,0.55%,125.63,32.95,7.31,147.78,19.52,30.15,410.53,0.1
10-Feb-21,EEAST,907,93.64%,67.69%,165,12.31%,29,2.16%,16,1.19%,165.11,53.42,19.81,178.7,21.23,32.74,474.17,0.12
09-Feb-21,EEAST,829,94.02%,67.62%,146,11.91%,41,3.34%,16,1.31%,158.37,57.19,18.77,128.87,21.51,34.67,439.58,0.13
08-Feb-21,EEAST,817,92.45%,62.37%,164,12.52%,50,3.82%,31,2.37%,188.93,87.83,46.72,324.12,22.26,39.93,486.07,0.14
07-Feb-21,EEAST,662,95.63%,54.04%,72,5.88%,3,0.24%,1,0.08%,81.7,11.19,1.29,98.2,17.39,25.8,355.11,0.07
06-Feb-21,EEAST,765,95.59%,60.81%,144,11.45%,25,1.99%,5,0.40%,130.15,36.6,7.91,131.92,19.66,30.45,412.26,0.1
05-Feb-21,EEAST,876,94.96%,65.47%,176,13.15%,39,2.91%,11,0.82%,170.99,57.37,15.17,182.68,21.39,35.08,477.03,0.13
04-Feb-21,EEAST,867,95.20%,68.38%,194,15.30%,49,3.86%,12,0.95%,188.51,71.71,23.82,186.13,22.77,37.63,481.18,0.15
03-Feb-21,EEAST,881,93.41%,65.45%,230,17.09%,85,6.32%,44,3.27%,242.96,126.22,58.88,338.98,24.61,42.53,552.18,0.18
02-Feb-21,EEAST,874,91.25%,68.17%,218,17.00%,79,6.16%,41,3.20%,234.72,118.18,57.45,312.77,24.85,45.4,531.02,0.18
01-Feb-21,EEAST,915,94.76%,69.32%,240,18.18%,94,7.12%,53,4.02%,278.15,153.83,82.86,319.52,26.35,50.98,579.81,0.21
31-Jan-21,EEAST,869,95.65%,67.00%,190,14.65%,57,4.39%,27,2.08%,189.35,79.7,31.15,163.7,22.53,39.64,486.99,0.15
30-Jan-21,EEAST,888,95.00%,66.72%,163,12.25%,33,2.48%,9,0.68%,157.12,46.67,12.58,160,20.83,33.23,462.13,0.12
29-Jan-21,EEAST,867,92.85%,66.13%,228,17.39%,72,5.49%,32,2.44%,228.42,110.49,44.45,178.73,24.23,46.37,529.42,0.17
28-Jan-21,EEAST,910,92.18%,68.32%,247,18.54%,77,5.78%,25,1.88%,231.51,106.05,36.49,250.4,24.36,43.95,540.77,0.17
27-Jan-21,EEAST,931,93.96%,70.42%,260,19.67%,82,6.20%,40,3.03%,257.49,126.02,60.54,262.9,25.54,48.13,562.64,0.19
26-Jan-21,EEAST,867,94.20%,70.20%,246,19.92%,82,6.64%,41,3.32%,258.94,134.33,61.99,263.7,26.44,47.93,544.22,0.21
25-Jan-21,EEAST,974,91.39%,72.80%,299,22.35%,82,6.13%,38,2.84%,276.18,134.77,57.19,302.78,26.33,50.34,587.12,0.21
24-Jan-21,EEAST,842,95.90%,66.72%,140,11.09%,6,0.48%,2,0.16%,131.08,27.24,3.73,202.85,19.83,30.17,417.17,0.1
23-Jan-21,EEAST,834,94.08%,69.97%,186,15.60%,70,5.87%,42,3.52%,224.27,117.28,62.51,227.2,25.22,45.26,501.1,0.19
22-Jan-21,EEAST,853,92.54%,68.79%,258,20.81%,86,6.94%,35,2.82%,252.5,132.6,58.34,313.28,26.08,49.05,538.93,0.2
21-Jan-21,EEAST,870,92.74%,69.49%,216,17.25%,64,5.11%,29,2.32%,225.25,103.21,45.56,428.3,24.61,44.04,513.6,0.18
20-Jan-21,EEAST,901,90.97%,69.36%,297,22.86%,120,9.24%,66,5.08%,312.98,181.27,91.68,297.27,28.23,56.35,611.19,0.24
19-Jan-21,EEAST,914,91.73%,73.53%,256,20.60%,77,6.19%,32,2.57%,255.42,127.86,58.65,294.25,26.35,50.79,545.87,0.21
18-Jan-21,EEAST,911,92.15%,70.51%,300,23.22%,96,7.43%,49,3.79%,298.4,162.76,77.6,232.32,27.64,51.66,595.17,0.23
17-Jan-21,EEAST,833,94.70%,69.59%,192,16.04%,46,3.84%,18,1.50%,193.21,80.95,34.16,322.83,23.55,41.83,469.91,0.16
16-Jan-21,EEAST,804,93.13%,67.45%,193,16.19%,51,4.28%,18,1.51%,183.53,78.53,26.12,184.22,22.99,39.05,456.82,0.15
15-Jan-21,EEAST,794,91.96%,67.40%,155,13.16%,40,3.40%,17,1.44%,165.77,66.59,27.6,269.03,22.25,37.01,436.89,0.14
14-Jan-21,EEAST,898,91.86%,75.78%,275,23.21%,77,6.50%,35,2.95%,259.07,127.63,50.9,190.02,27.2,48.12,537.11,0.22
13-Jan-21,EEAST,847,88.87%,73.14%,240,20.73%,93,8.03%,54,4.66%,255.52,137.5,65.42,206.8,27.35,56.58,527.92,0.22
12-Jan-21,EEAST,885,91.59%,72.60%,306,25.10%,136,11.16%,74,6.07%,341.03,206.82,107.74,387.62,30.84,58.9,626.47,0.28
11-Jan-21,EEAST,899,89.43%,75.93%,335,28.29%,125,10.56%,75,6.33%,351.3,211.89,111.04,330.08,31.9,68.06,629.52,0.3
10-Jan-21,EEAST,774,92.36%,64.72%,153,12.79%,36,3.01%,15,1.25%,158.42,62.13,25.43,233.67,21.65,34.13,431.62,0.13
09-Jan-21,EEAST,867,91.15%,73.23%,250,21.11%,70,5.91%,28,2.36%,222.1,96.98,35.76,164.6,25.23,45.37,497.8,0.19
08-Jan-21,EEAST,962,91.91%,74.23%,311,24.00%,124,9.57%,67,5.17%,343.3,200.38,108.95,293.77,29.9,60.78,645.83,0.26
07-Jan-21,EEAST,875,89.20%,73.04%,345,28.80%,165,13.77%,105,8.76%,443.75,300.99,184.35,422.9,36.28,82.71,724.3,0.37
06-Jan-21,EEAST,901,90.13%,73.07%,319,25.87%,172,13.95%,109,8.84%,426.81,287.75,175.6,438.78,34.73,81.5,713.7,0.35
05-Jan-21,EEAST,849,89.16%,74.28%,333,29.13%,161,14.09%,109,9.54%,436.13,302.15,192.28,358.88,36.86,85.93,702.15,0.38
04-Jan-21,EEAST,910,88.63%,73.45%,336,27.12%,157,12.67%,107,8.64%,468.13,327.5,220.21,461.43,36.81,86.72,760.1,0.38
03-Jan-21,EEAST,890,91.75%,70.80%,242,19.25%,101,8.04%,62,4.93%,308.99,184.11,108.37,411.37,28.62,49.74,599.62,0.25
02-Jan-21,EEAST,854,91.59%,67.56%,263,20.81%,113,8.94%,73,5.78%,316.94,194.83,114.77,281.87,28.82,57.56,607.24,0.25
01-Jan-21,EEAST,"1,015",91.50%,74.25%,312,22.82%,93,6.80%,38,2.78%,291.83,143.34,60.13,252.33,26.8,47.51,610.7,0.21
31-Dec-20,EEAST,887,88.96%,70.56%,294,23.39%,129,10.26%,84,6.68%,355.16,222.71,129.96,303.33,30.86,62.81,646.6,0.28
30-Dec-20,EEAST,906,89.65%,74.20%,338,27.68%,160,13.10%,95,7.78%,396.47,253.64,139.03,279.5,33.46,73.95,680.92,0.32
29-Dec-20,EEAST,915,87.71%,74.51%,329,26.79%,159,12.95%,107,8.71%,461.9,324.19,213.74,471.37,36.63,80.41,749.63,0.38
28-Dec-20,EEAST,909,87.34%,74.02%,383,31.19%,201,16.37%,130,10.59%,526.95,376.94,246.85,456.43,39.72,98.06,813.02,0.43
27-Dec-20,EEAST,937,90.14%,73.20%,361,28.20%,166,12.97%,104,8.13%,445.34,298.97,181.81,383.42,34.85,76.72,743.46,0.35
26-Dec-20,EEAST,928,90.79%,72.96%,296,23.27%,123,9.67%,84,6.60%,350.27,219.55,127.93,318.7,30.57,66.93,647.99,0.28
25-Dec-20,EEAST,788,94.52%,62.59%,142,11.28%,19,1.51%,9,0.71%,134.77,37.72,10.05,140.7,20.04,31.92,420.44,0.11
24-Dec-20,EEAST,777,91.24%,67.86%,185,16.16%,64,5.59%,38,3.32%,214.25,111.76,60.76,286.32,24.96,45.29,476.31,0.19
23-Dec-20,EEAST,835,92.24%,66.91%,211,16.91%,89,7.13%,54,4.33%,246.12,137.35,72.83,283.05,25.77,50.73,536.09,0.2
22-Dec-20,EEAST,784,93.16%,61.93%,200,15.80%,63,4.98%,24,1.90%,190.81,91.44,35.45,239.52,22.48,42.29,474.37,0.15
21-Dec-20,EEAST,866,91.61%,65.56%,260,19.68%,88,6.66%,49,3.71%,268.38,145.71,75.94,335.97,25.92,53.38,570.56,0.2
20-Dec-20,EEAST,797,94.99%,65.70%,168,13.85%,47,3.87%,12,0.99%,161.16,63.52,20.45,172.2,21.63,40.01,437.34,0.13
19-Dec-20,EEAST,889,91.56%,68.86%,252,19.52%,82,6.35%,44,3.41%,256,136.05,63.73,219.87,25.74,49.31,553.78,0.2
18-Dec-20,EEAST,934,88.92%,71.85%,360,27.69%,148,11.38%,81,6.23%,412.21,266.68,151.28,352.52,32.96,69.77,714.08,0.32
17-Dec-20,EEAST,915,91.20%,71.82%,343,26.92%,162,12.72%,112,8.79%,427.54,290.34,180.53,405.18,34.13,75.86,724.6,0.34
16-Dec-20,EEAST,890,91.50%,69.48%,360,28.10%,172,13.43%,106,8.27%,438.5,298.43,172.71,444.87,34.47,78.5,735.89,0.34
15-Dec-20,EEAST,970,90.65%,72.99%,405,30.47%,191,14.37%,111,8.35%,451.83,293.87,156.79,280.67,34.36,68.06,761.02,0.34
14-Dec-20,EEAST,935,90.44%,70.57%,341,25.74%,151,11.40%,96,7.25%,411.4,268.61,160.59,339.18,32.52,66.53,718.08,0.31
13-Dec-20,EEAST,879,92.72%,69.05%,232,18.22%,55,4.32%,29,2.28%,211.99,91.8,35.23,243.68,23.86,41.84,506.27,0.17
12-Dec-20,EEAST,882,91.22%,69.56%,270,21.29%,108,8.52%,71,5.60%,335.24,207.11,124.62,338.6,29.85,63.17,630.87,0.26
11-Dec-20,EEAST,"1,010",86.80%,74.93%,422,31.31%,184,13.65%,117,8.68%,519.69,354.38,220.54,456.35,37.21,74.67,836.04,0.39
10-Dec-20,EEAST,961,89.60%,71.50%,359,26.71%,176,13.10%,101,7.51%,427.83,280.34,157.05,297.88,33.01,73.91,739.51,0.32
09-Dec-20,EEAST,932,89.34%,69.50%,312,23.27%,127,9.47%,79,5.89%,355.55,218.42,125.01,301.63,29.83,62.12,666.78,0.27
08-Dec-20,EEAST,854,91.94%,68.70%,296,23.81%,120,9.65%,65,5.23%,340.54,210.65,117.19,349.68,30.28,64.46,627.23,0.27
07-Dec-20,EEAST,959,87.65%,74.23%,358,27.71%,138,10.68%,82,6.35%,400.41,248.86,138.78,496.27,32.65,71.04,703.12,0.31
06-Dec-20,EEAST,832,92.61%,64.50%,216,16.74%,77,5.97%,37,2.87%,236.61,126.86,61.97,293.37,24.68,47.94,530.59,0.18
05-Dec-20,EEAST,868,93.27%,66.62%,237,18.19%,85,6.52%,34,2.61%,239.09,123.56,56.88,318.12,24.86,48.92,539.92,0.18
04-Dec-20,EEAST,961,91.99%,68.59%,294,20.99%,107,7.64%,52,3.71%,309.27,170.55,85.57,220.47,27.04,54.31,631.48,0.22
03-Dec-20,EEAST,890,91.08%,65.01%,230,16.80%,71,5.19%,31,2.26%,221.38,102.57,38.75,211.42,23.39,41.83,533.59,0.16
02-Dec-20,EEAST,866,93.33%,64.48%,217,16.16%,64,4.77%,27,2.01%,213.07,97.2,39.61,212.27,23.15,43.52,518.21,0.16
01-Dec-20,EEAST,838,94.60%,65.57%,190,14.87%,61,4.77%,33,2.58%,212.51,100.4,50.81,233.05,23.54,45.75,501.39,0.17
30-Nov-20,EEAST,854,94.73%,63.35%,248,18.40%,77,5.71%,41,3.04%,246.25,130.56,61.42,281.38,24.46,48.85,549.54,0.18
29-Nov-20,EEAST,732,94.96%,57.14%,79,6.17%,11,0.86%,2,0.16%,96.9,18.94,3.23,125.52,18,26.7,384.21,0.08
28-Nov-20,EEAST,743,93.06%,59.58%,100,8.02%,11,0.88%,1,0.08%,102.21,22.74,2.81,138.87,18.35,29.17,381.39,0.08
27-Nov-20,EEAST,819,93.94%,62.90%,176,13.52%,44,3.38%,15,1.15%,165.26,61.59,18.01,132.92,21.1,36.57,457.95,0.13
26-Nov-20,EEAST,798,91.66%,60.50%,179,13.57%,52,3.94%,25,1.90%,184.06,83.79,38,216.9,21.82,40.72,479.75,0.14
25-Nov-20,EEAST,734,93.61%,58.30%,146,11.60%,50,3.97%,24,1.91%,161.06,71.89,31.23,175,21.23,37.36,445.58,0.13
24-Nov-20,EEAST,908,92.50%,69.42%,235,17.97%,70,5.35%,24,1.83%,222.07,96.8,34.64,167.18,24.04,44,524.01,0.17
23-Nov-20,EEAST,913,92.32%,66.59%,283,20.64%,90,6.56%,45,3.28%,264.39,136.11,53.86,263.82,25.17,50.07,575.2,0.19
22-Nov-20,EEAST,714,96.17%,58.10%,109,8.87%,20,1.63%,5,0.41%,114.88,34.43,10.68,171.02,18.94,32.8,387.95,0.09
21-Nov-20,EEAST,724,94.29%,57.69%,124,9.88%,32,2.55%,11,0.88%,132.86,43.58,13.62,166.68,19.56,32.13,409.16,0.11
20-Nov-20,EEAST,766,92.91%,59.61%,186,14.47%,56,4.36%,16,1.25%,177.22,78.75,26.33,193.75,21.6,39.62,462.57,0.14
19-Nov-20,EEAST,771,94.14%,60.80%,173,13.64%,33,2.60%,18,1.42%,158.28,62.88,23.82,190.72,21.02,34.78,444.32,0.12
18-Nov-20,EEAST,816,94.24%,61.58%,227,17.13%,58,4.38%,28,2.11%,200.67,91.59,33.33,226.27,22.64,40.96,500.06,0.15
17-Nov-20,EEAST,859,94.06%,63.07%,184,13.51%,37,2.72%,15,1.10%,174.51,64.36,23.46,278.25,21.18,35.69,480.77,0.13
16-Nov-20,EEAST,909,94.05%,65.40%,245,17.63%,92,6.62%,47,3.38%,256.14,134.37,65.08,323.75,24.78,48.3,573.99,0.18
15-Nov-20,EEAST,774,96.07%,59.81%,123,9.51%,19,1.47%,6,0.46%,121.07,32.04,8.06,142.55,19.17,30.5,413.37,0.09
14-Nov-20,EEAST,743,95.70%,57.55%,124,9.60%,14,1.08%,4,0.31%,114.56,28.54,6.1,113.23,18.72,29.74,402.83,0.09
